Member_ID,Date,Class_Type,Coach,Status
227,2024-09-07,Open Gym,Coach A,Checked In
227,2024-08-18,CrossFit,Coach B,Checked In
227,2024-12-03,Cardio Class,Coach C,Checked In
227,2024-10-21,Cardio Class,Coach B,Checked In
227,2024-08-13,Cardio Class,Coach A,Checked In
227,2024-07-04,Cardio Class,Coach A,Checked In
227,2025-08-14,Open Gym,Coach A,Checked In
227,2024-06-07,Open Gym,Coach A,Checked In
227,2024-06-22,Weightlifting,Coach D,Checked In
227,2025-01-18,Cardio Class,Coach D,Checked In
227,2024-10-16,CrossFit,Coach D,Checked In
227,2024-06-26,CrossFit,Coach B,Checked In
227,2025-08-12,Open Gym,Coach C,Checked In
227,2024-10-15,Weightlifting,Coach A,Checked In
227,2024-10-27,Weightlifting,Coach B,Checked In
227,2025-03-09,Open Gym,Coach A,Checked In
227,2025-09-11,Cardio Class,Coach B,Checked In
227,2025-09-04,Cardio Class,Coach C,Checked In
227,2025-07-04,Cardio Class,Coach D,Checked In
227,2025-01-30,Cardio Class,Coach A,Checked In
227,2025-09-22,Cardio Class,Coach D,Checked In
227,2025-08-19,Weightlifting,Coach D,Checked In
227,2024-11-18,Cardio Class,Coach B,Checked In
227,2025-02-27,Cardio Class,Coach C,Checked In
227,2025-05-13,Cardio Class,Coach A,Checked In
227,2025-08-10,Open Gym,Coach A,Checked In
227,2024-08-11,Open Gym,Coach C,Checked In
227,2024-06-18,Cardio Class,Coach C,Checked In
227,2024-12-20,Cardio Class,Coach C,Checked In
227,2024-12-15,CrossFit,Coach A,No-Show
227,2024-12-24,Cardio Class,Coach B,Checked In
227,2024-07-05,Weightlifting,Coach A,Checked In
227,2024-10-20,Cardio Class,Coach B,Checked In
227,2025-06-16,Cardio Class,Coach C,Checked In
227,2024-06-03,Open Gym,Coach D,Checked In
227,2024-08-08,Open Gym,Coach D,Checked In
227,2024-11-11,CrossFit,Coach A,Checked In
227,2024-08-25,Open Gym,Coach D,Checked In
227,2024-12-25,Open Gym,Coach C,Checked In
227,2024-05-11,Weightlifting,Coach A,Checked In
227,2025-07-31,Open Gym,Coach A,Checked In
227,2024-09-23,Weightlifting,Coach B,Checked In
227,2025-09-01,Weightlifting,Coach C,Checked In
227,2025-06-24,Cardio Class,Coach D,Checked In
227,2025-01-26,Cardio Class,Coach C,Checked In
227,2025-07-15,Cardio Class,Coach D,Checked In
227,2025-01-05,Open Gym,Coach D,Checked In
227,2024-05-08,Cardio Class,Coach C,Checked In
227,2025-07-05,Cardio Class,Coach A,Checked In
227,2024-10-13,CrossFit,Coach A,Checked In
227,2025-07-03,CrossFit,Coach D,Checked In
227,2025-06-18,CrossFit,Coach D,Checked In
227,2024-09-10,Cardio Class,Coach D,Checked In
227,2024-05-06,Cardio Class,Coach D,Checked In
227,2025-05-30,Open Gym,Coach B,Checked In
227,2024-09-28,Weightlifting,Coach C,Checked In
227,2025-07-29,Weightlifting,Coach D,Checked In
227,2025-04-09,Open Gym,Coach D,Checked In
227,2024-06-08,Open Gym,Coach C,Checked In
227,2024-12-08,Open Gym,Coach C,Checked In
227,2025-04-24,Open Gym,Coach D,Checked In
228,2025-04-27,Open Gym,Coach A,Checked In
228,2025-04-05,Cardio Class,Coach A,Checked In
228,2024-11-04,Open Gym,Coach B,Checked In
228,2025-09-04,Cardio Class,Coach D,Checked In
228,2025-06-19,CrossFit,Coach A,Checked In
228,2025-09-06,Weightlifting,Coach B,Checked In
228,2025-02-12,CrossFit,Coach A,Checked In
228,2024-12-09,Weightlifting,Coach C,Checked In
228,2025-03-11,Weightlifting,Coach B,No-Show
228,2025-02-06,CrossFit,Coach A,Checked In
228,2025-02-07,Weightlifting,Coach A,No-Show
228,2025-01-25,Weightlifting,Coach B,Checked In
228,2025-03-01,CrossFit,Coach D,Checked In
228,2025-09-13,Cardio Class,Coach C,Checked In
228,2025-05-02,Cardio Class,Coach A,Checked In
228,2024-11-06,CrossFit,Coach A,Checked In
228,2025-05-12,Weightlifting,Coach A,Checked In
228,2025-05-30,Cardio Class,Coach D,Checked In
228,2025-06-01,Cardio Class,Coach B,Checked In
228,2025-04-25,CrossFit,Coach B,No-Show
228,2025-06-21,Open Gym,Coach C,Checked In
228,2025-06-15,Open Gym,Coach C,Checked In
228,2024-12-10,Open Gym,Coach A,Checked In
228,2025-08-08,CrossFit,Coach D,No-Show
228,2025-05-04,Open Gym,Coach C,Checked In
228,2025-01-05,Open Gym,Coach C,Checked In
228,2025-04-30,Cardio Class,Coach C,Checked In
228,2025-04-24,Cardio Class,Coach D,No-Show
228,2025-04-23,CrossFit,Coach D,Checked In
228,2025-01-28,Open Gym,Coach D,Checked In
228,2025-08-09,Open Gym,Coach C,Checked In
228,2025-03-06,Cardio Class,Coach D,Checked In
228,2025-06-05,CrossFit,Coach C,Checked In
228,2025-08-28,Cardio Class,Coach C,Checked In
228,2025-04-18,Open Gym,Coach A,Checked In
228,2025-03-24,Cardio Class,Coach B,No-Show
228,2024-12-15,Open Gym,Coach B,Checked In
228,2025-03-21,Open Gym,Coach A,Checked In
228,2025-06-03,Open Gym,Coach A,Checked In
228,2024-11-09,Weightlifting,Coach B,Checked In
228,2025-09-17,Cardio Class,Coach B,Checked In
228,2024-12-25,Cardio Class,Coach C,Checked In
228,2025-01-18,Weightlifting,Coach D,Checked In
228,2025-07-05,Cardio Class,Coach B,Checked In
228,2024-11-01,Cardio Class,Coach B,Checked In
228,2025-03-31,Weightlifting,Coach A,Checked In
228,2025-06-13,CrossFit,Coach B,Checked In
228,2025-06-04,Weightlifting,Coach C,Checked In
228,2025-06-06,Weightlifting,Coach C,Checked In
228,2025-03-29,CrossFit,Coach C,Checked In
228,2024-10-23,Open Gym,Coach B,Checked In
228,2025-02-04,Weightlifting,Coach A,Checked In
228,2024-11-13,Weightlifting,Coach A,Checked In
228,2025-06-11,Cardio Class,Coach C,Checked In
228,2024-11-23,Weightlifting,Coach D,Checked In
228,2025-05-20,CrossFit,Coach A,Checked In
228,2025-02-24,CrossFit,Coach C,Checked In
228,2025-08-29,Weightlifting,Coach D,Checked In
228,2025-07-16,Open Gym,Coach D,Checked In
228,2024-10-30,Cardio Class,Coach A,Checked In
228,2025-05-25,CrossFit,Coach C,Checked In
228,2025-09-23,CrossFit,Coach B,Checked In
228,2025-01-17,Open Gym,Coach C,Checked In
228,2025-09-09,CrossFit,Coach C,Checked In
228,2025-01-02,Cardio Class,Coach A,Checked In
228,2025-08-18,Weightlifting,Coach A,Checked In
228,2025-03-07,Cardio Class,Coach A,Checked In
228,2025-03-14,Weightlifting,Coach C,Checked In
228,2024-10-31,Open Gym,Coach B,Checked In
228,2025-03-26,Open Gym,Coach B,Checked In
228,2025-07-18,Open Gym,Coach C,No-Show
228,2025-03-08,Cardio Class,Coach C,Checked In
228,2024-12-01,Open Gym,Coach C,Checked In
228,2025-06-12,Weightlifting,Coach A,Checked In
228,2024-10-27,Cardio Class,Coach D,Checked In
228,2024-12-18,CrossFit,Coach B,Checked In
228,2025-04-11,Open Gym,Coach A,Checked In
228,2024-11-25,Cardio Class,Coach C,Checked In
228,2024-12-06,Open Gym,Coach B,Checked In
228,2025-02-09,Cardio Class,Coach D,Checked In
228,2025-09-20,CrossFit,Coach A,Checked In
229,2025-02-07,CrossFit,Coach B,Checked In
229,2024-06-30,Cardio Class,Coach A,Checked In
229,2024-07-13,Open Gym,Coach A,Checked In
229,2024-03-21,Cardio Class,Coach A,Checked In
229,2025-02-12,Cardio Class,Coach D,Checked In
229,2024-02-11,Weightlifting,Coach D,Checked In
229,2024-03-26,CrossFit,Coach D,Checked In
229,2024-03-13,Cardio Class,Coach D,Checked In
229,2025-06-21,Open Gym,Coach B,Checked In
229,2025-10-01,CrossFit,Coach D,Checked In
229,2025-01-04,Cardio Class,Coach D,Checked In
229,2024-03-24,Open Gym,Coach B,Checked In
229,2025-07-09,CrossFit,Coach A,No-Show
229,2025-02-20,Cardio Class,Coach B,Checked In
229,2025-06-02,CrossFit,Coach D,Checked In
229,2024-08-04,Weightlifting,Coach A,Checked In
229,2025-02-26,Weightlifting,Coach D,Checked In
229,2025-08-22,Weightlifting,Coach D,Checked In
229,2024-06-15,Cardio Class,Coach A,Checked In
229,2024-04-14,Open Gym,Coach C,Checked In
229,2025-07-28,Cardio Class,Coach D,Checked In
229,2025-02-28,Weightlifting,Coach D,Checked In
229,2024-02-12,CrossFit,Coach C,No-Show
229,2024-10-27,Cardio Class,Coach A,Checked In
229,2025-02-05,Cardio Class,Coach B,Checked In
229,2025-06-24,Open Gym,Coach C,Checked In
229,2024-04-20,Cardio Class,Coach D,Checked In
229,2024-11-10,Open Gym,Coach C,Checked In
229,2024-12-29,Weightlifting,Coach C,Checked In
229,2024-11-03,Cardio Class,Coach B,Checked In
229,2025-08-04,Open Gym,Coach D,Checked In
229,2024-05-13,Open Gym,Coach C,Checked In
229,2024-11-12,Weightlifting,Coach B,Checked In
229,2025-01-27,Cardio Class,Coach A,Checked In
229,2025-06-22,Open Gym,Coach A,Checked In
229,2025-04-11,Open Gym,Coach A,Checked In
229,2024-12-30,Weightlifting,Coach D,Checked In
229,2024-11-21,Open Gym,Coach C,Checked In
229,2025-04-06,Open Gym,Coach D,Checked In
229,2024-06-27,CrossFit,Coach B,Checked In
229,2024-11-06,Open Gym,Coach B,Checked In
229,2024-08-14,CrossFit,Coach A,Checked In
229,2025-03-13,Open Gym,Coach B,Checked In
229,2025-02-17,Weightlifting,Coach C,Checked In
229,2025-06-04,Cardio Class,Coach C,Checked In
229,2024-10-01,Cardio Class,Coach C,Checked In
229,2024-12-21,CrossFit,Coach A,No-Show
229,2024-10-03,Cardio Class,Coach A,Checked In
229,2025-06-01,Weightlifting,Coach D,Checked In
229,2024-09-12,Cardio Class,Coach B,Checked In
229,2025-02-21,CrossFit,Coach D,Checked In
229,2025-08-19,Open Gym,Coach A,Checked In
229,2025-03-04,Open Gym,Coach B,Checked In
229,2024-07-15,Weightlifting,Coach A,Checked In
229,2024-06-20,Open Gym,Coach C,No-Show
229,2025-05-03,CrossFit,Coach D,Checked In
229,2025-03-07,CrossFit,Coach B,Checked In
229,2024-12-05,Weightlifting,Coach A,Checked In
229,2025-09-29,Weightlifting,Coach D,Checked In
229,2024-11-15,Cardio Class,Coach D,Checked In
229,2025-08-12,Cardio Class,Coach C,Checked In
229,2024-10-13,Weightlifting,Coach A,Checked In
229,2025-09-19,Weightlifting,Coach B,Checked In
229,2024-07-16,Open Gym,Coach D,Checked In
229,2025-08-08,CrossFit,Coach A,Checked In
229,2025-01-23,Cardio Class,Coach D,Checked In
229,2024-12-20,Open Gym,Coach B,Checked In
229,2024-06-18,Weightlifting,Coach B,Checked In
229,2024-04-15,Cardio Class,Coach D,Checked In
229,2025-04-05,Open Gym,Coach D,Checked In
229,2025-07-17,Open Gym,Coach B,Checked In
229,2025-09-01,Weightlifting,Coach A,Checked In
229,2024-11-20,Open Gym,Coach B,Checked In
229,2024-12-28,Cardio Class,Coach B,Checked In
229,2025-04-09,Cardio Class,Coach B,Checked In
229,2024-11-26,CrossFit,Coach D,Checked In
229,2025-06-30,Cardio Class,Coach D,Checked In
229,2024-09-06,Open Gym,Coach C,Checked In
229,2024-10-30,Weightlifting,Coach C,Checked In
229,2025-04-17,Cardio Class,Coach C,Checked In
230,2024-08-13,Open Gym,Coach A,No-Show
230,2024-05-04,Open Gym,Coach A,Checked In
230,2024-05-28,Open Gym,Coach B,Checked In
230,2025-05-21,Weightlifting,Coach A,Checked In
230,2024-05-26,Weightlifting,Coach A,Checked In
230,2025-09-14,Open Gym,Coach C,Checked In
230,2024-03-08,Weightlifting,Coach D,Checked In
230,2024-09-27,Weightlifting,Coach B,Checked In
230,2024-07-18,Cardio Class,Coach B,Checked In
230,2025-06-08,Weightlifting,Coach A,Checked In
230,2024-03-09,Weightlifting,Coach A,Checked In
230,2025-03-28,Open Gym,Coach C,Checked In
230,2025-03-29,Weightlifting,Coach D,Checked In
230,2024-06-21,Open Gym,Coach C,Checked In
230,2025-03-15,Weightlifting,Coach A,Checked In
230,2024-11-09,Open Gym,Coach B,Checked In
230,2025-09-20,Open Gym,Coach B,Checked In
230,2024-05-05,CrossFit,Coach C,Checked In
230,2025-05-23,Open Gym,Coach C,No-Show
230,2025-04-26,Weightlifting,Coach A,Checked In
230,2024-09-15,Open Gym,Coach D,Checked In
230,2024-10-13,Cardio Class,Coach B,Checked In
230,2024-02-26,CrossFit,Coach A,Checked In
230,2025-02-10,Open Gym,Coach D,Checked In
230,2025-01-26,CrossFit,Coach D,Checked In
230,2024-06-23,Cardio Class,Coach D,Checked In
230,2024-06-27,Open Gym,Coach D,Checked In
230,2024-07-25,CrossFit,Coach A,Checked In
230,2024-11-01,Cardio Class,Coach C,Checked In
230,2024-06-19,Weightlifting,Coach D,Checked In
230,2025-03-21,CrossFit,Coach B,Checked In
230,2025-01-29,Open Gym,Coach C,Checked In
230,2025-01-07,Cardio Class,Coach A,Checked In
230,2025-03-01,Cardio Class,Coach C,Checked In
230,2024-02-25,Weightlifting,Coach A,Checked In
230,2025-08-08,Weightlifting,Coach C,Checked In
230,2024-03-31,CrossFit,Coach D,Checked In
230,2025-03-25,Weightlifting,Coach B,Checked In
230,2025-01-11,Open Gym,Coach A,Checked In
230,2024-08-06,Weightlifting,Coach C,Checked In
230,2024-08-29,CrossFit,Coach C,Checked In
230,2024-10-14,Cardio Class,Coach D,Checked In
230,2025-08-21,Open Gym,Coach A,Checked In
230,2025-03-08,CrossFit,Coach D,Checked In
230,2024-07-26,Weightlifting,Coach A,Checked In
230,2025-09-04,Open Gym,Coach D,Checked In
230,2025-07-06,Open Gym,Coach C,Checked In
230,2025-06-05,Weightlifting,Coach B,No-Show
230,2025-01-09,CrossFit,Coach A,Checked In
230,2024-03-17,Open Gym,Coach D,No-Show
230,2025-05-27,Weightlifting,Coach B,Checked In
230,2024-06-29,Open Gym,Coach B,Checked In
230,2025-08-19,CrossFit,Coach B,Checked In
230,2024-04-04,Weightlifting,Coach B,Checked In
230,2024-12-23,Weightlifting,Coach C,Checked In
230,2024-05-19,Weightlifting,Coach A,Checked In
230,2024-06-01,Open Gym,Coach A,Checked In
230,2024-07-03,Weightlifting,Coach D,Checked In
230,2024-09-25,Weightlifting,Coach D,Checked In
230,2024-05-14,CrossFit,Coach D,Checked In
230,2025-05-15,Open Gym,Coach D,No-Show
230,2025-03-16,Cardio Class,Coach A,Checked In
230,2024-10-02,Cardio Class,Coach D,Checked In
230,2025-06-20,Open Gym,Coach A,Checked In
230,2024-06-28,Open Gym,Coach D,Checked In
230,2024-12-13,Cardio Class,Coach B,Checked In
230,2025-02-18,Cardio Class,Coach B,Checked In
230,2024-09-07,Weightlifting,Coach B,Checked In
230,2025-05-11,Weightlifting,Coach D,Checked In
230,2024-08-12,Open Gym,Coach D,Checked In
230,2024-10-19,CrossFit,Coach C,Checked In
230,2025-09-26,CrossFit,Coach D,Checked In
230,2024-11-07,Cardio Class,Coach C,Checked In
230,2025-05-31,CrossFit,Coach C,Checked In
230,2025-02-23,CrossFit,Coach C,Checked In
230,2024-12-20,Cardio Class,Coach B,Checked In
230,2024-03-26,Cardio Class,Coach C,No-Show
230,2024-11-13,CrossFit,Coach B,Checked In
230,2024-10-10,CrossFit,Coach B,Checked In
230,2025-02-01,Open Gym,Coach D,Checked In
231,2025-03-12,Open Gym,Coach D,Checked In
231,2025-03-06,CrossFit,Coach A,Checked In
231,2025-05-30,Weightlifting,Coach A,Checked In
231,2025-09-21,Cardio Class,Coach A,Checked In
231,2025-01-10,Cardio Class,Coach D,Checked In
231,2025-08-14,Open Gym,Coach D,Checked In
231,2025-01-15,Cardio Class,Coach B,Checked In
231,2025-04-18,Cardio Class,Coach A,Checked In
231,2025-04-19,Open Gym,Coach B,Checked In
231,2025-09-11,Open Gym,Coach D,Checked In
231,2025-04-24,CrossFit,Coach C,Checked In
231,2025-04-14,Cardio Class,Coach A,Checked In
231,2025-07-14,Weightlifting,Coach A,Checked In
231,2025-04-07,Cardio Class,Coach B,Checked In
231,2025-09-22,Cardio Class,Coach D,Checked In
231,2025-03-24,Weightlifting,Coach C,Checked In
231,2025-02-14,Open Gym,Coach C,Checked In
231,2025-02-03,Cardio Class,Coach B,Checked In
231,2025-08-25,Weightlifting,Coach B,Checked In
231,2025-06-26,Open Gym,Coach C,Checked In
231,2025-04-27,Weightlifting,Coach D,Checked In
231,2025-09-25,Open Gym,Coach B,Checked In
231,2025-03-21,Weightlifting,Coach C,Checked In
231,2025-04-30,CrossFit,Coach B,Checked In
231,2025-05-13,Cardio Class,Coach B,Checked In
231,2025-07-28,Open Gym,Coach C,Checked In
231,2025-08-26,CrossFit,Coach A,Checked In
231,2025-07-31,Cardio Class,Coach A,Checked In
231,2025-03-31,CrossFit,Coach B,Checked In
231,2025-02-24,CrossFit,Coach B,Checked In
231,2025-06-27,Weightlifting,Coach B,Checked In
231,2025-02-15,Weightlifting,Coach B,Checked In
231,2025-01-16,Open Gym,Coach C,Checked In
231,2025-06-28,CrossFit,Coach B,Checked In
231,2025-01-29,Weightlifting,Coach A,Checked In
231,2025-07-05,Open Gym,Coach A,Checked In
231,2025-06-03,Open Gym,Coach C,Checked In
231,2025-08-28,Cardio Class,Coach D,No-Show
231,2025-06-11,Weightlifting,Coach C,Checked In
231,2025-05-29,Open Gym,Coach A,Checked In
231,2025-02-06,CrossFit,Coach A,Checked In
231,2025-07-12,Cardio Class,Coach D,Checked In
231,2025-09-05,Weightlifting,Coach A,Checked In
231,2025-01-31,Cardio Class,Coach A,Checked In
231,2025-05-06,CrossFit,Coach D,Checked In
231,2025-01-26,Cardio Class,Coach A,Checked In
231,2025-08-11,Cardio Class,Coach B,Checked In
231,2025-06-24,CrossFit,Coach D,Checked In
231,2025-02-11,Weightlifting,Coach D,Checked In
231,2025-08-20,Cardio Class,Coach A,Checked In
231,2025-03-18,CrossFit,Coach A,Checked In
231,2025-04-21,Open Gym,Coach C,Checked In
231,2025-07-09,Open Gym,Coach B,Checked In
231,2025-05-04,CrossFit,Coach C,Checked In
231,2025-04-23,Cardio Class,Coach C,Checked In
231,2025-08-16,CrossFit,Coach B,Checked In
231,2025-04-08,CrossFit,Coach D,Checked In
231,2025-06-29,Weightlifting,Coach D,Checked In
231,2025-03-17,CrossFit,Coach D,Checked In
231,2025-06-20,Cardio Class,Coach C,Checked In
231,2025-08-08,Cardio Class,Coach D,Checked In
231,2025-08-02,CrossFit,Coach A,Checked In
231,2025-09-23,CrossFit,Coach B,Checked In
231,2025-06-18,CrossFit,Coach B,Checked In
231,2025-06-08,Cardio Class,Coach A,Checked In
231,2025-05-12,Weightlifting,Coach C,Checked In
231,2025-06-13,Cardio Class,Coach A,No-Show
231,2025-07-19,Cardio Class,Coach B,Checked In
231,2025-07-27,Cardio Class,Coach D,Checked In
231,2025-03-23,Weightlifting,Coach C,Checked In
231,2025-03-07,CrossFit,Coach A,Checked In
231,2025-07-26,Weightlifting,Coach C,Checked In
231,2025-02-12,CrossFit,Coach A,Checked In
231,2025-01-09,Open Gym,Coach A,Checked In
231,2025-06-02,CrossFit,Coach C,No-Show
231,2025-09-30,CrossFit,Coach C,Checked In
231,2025-05-07,Open Gym,Coach B,Checked In
231,2025-04-03,Weightlifting,Coach A,Checked In
231,2025-04-29,Cardio Class,Coach A,Checked In
231,2025-04-05,Open Gym,Coach C,Checked In
231,2025-06-30,Open Gym,Coach C,Checked In
231,2025-09-06,CrossFit,Coach A,Checked In
231,2025-04-22,Open Gym,Coach D,Checked In
231,2025-08-31,Weightlifting,Coach D,Checked In
231,2025-05-17,Weightlifting,Coach A,Checked In
231,2025-01-19,Weightlifting,Coach A,Checked In
231,2025-08-29,CrossFit,Coach C,Checked In
231,2025-09-07,Weightlifting,Coach D,Checked In
231,2025-03-28,CrossFit,Coach A,Checked In
231,2025-02-01,Open Gym,Coach A,Checked In
231,2025-07-06,Cardio Class,Coach D,Checked In
232,2025-08-20,CrossFit,Coach A,Checked In
232,2025-06-14,Open Gym,Coach D,No-Show
232,2025-03-06,Weightlifting,Coach B,Checked In
232,2025-04-05,CrossFit,Coach C,Checked In
232,2025-07-10,Open Gym,Coach D,Checked In
232,2024-10-21,Open Gym,Coach B,Checked In
232,2024-12-05,Open Gym,Coach C,Checked In
232,2025-03-12,Weightlifting,Coach A,Checked In
232,2024-12-08,Open Gym,Coach B,Checked In
232,2024-11-10,CrossFit,Coach D,Checked In
232,2025-08-29,Open Gym,Coach D,Checked In
232,2025-04-19,Open Gym,Coach C,Checked In
232,2025-05-24,Weightlifting,Coach D,Checked In
232,2024-12-21,CrossFit,Coach C,Checked In
232,2025-07-18,Weightlifting,Coach D,Checked In
232,2025-08-23,CrossFit,Coach D,Checked In
232,2025-03-15,CrossFit,Coach B,Checked In
232,2024-11-20,Cardio Class,Coach C,Checked In
232,2025-05-02,Open Gym,Coach C,Checked In
232,2024-09-17,Weightlifting,Coach D,Checked In
232,2025-09-23,CrossFit,Coach A,No-Show
232,2025-02-18,Cardio Class,Coach B,Checked In
232,2025-06-23,Weightlifting,Coach D,Checked In
232,2025-01-11,CrossFit,Coach C,Checked In
232,2024-09-27,Cardio Class,Coach B,Checked In
232,2025-02-25,Weightlifting,Coach A,Checked In
232,2025-01-07,Cardio Class,Coach A,Checked In
232,2025-08-14,Weightlifting,Coach D,Checked In
232,2025-04-02,CrossFit,Coach C,Checked In
232,2024-12-26,CrossFit,Coach A,Checked In
232,2025-01-17,Weightlifting,Coach D,Checked In
232,2024-12-22,Open Gym,Coach A,Checked In
232,2024-10-22,Weightlifting,Coach B,Checked In
232,2025-08-10,Weightlifting,Coach A,Checked In
232,2024-10-18,CrossFit,Coach A,Checked In
232,2024-12-23,Open Gym,Coach B,Checked In
232,2025-06-06,Open Gym,Coach A,Checked In
232,2024-10-16,CrossFit,Coach A,No-Show
232,2024-10-27,Weightlifting,Coach A,Checked In
232,2025-09-24,Cardio Class,Coach D,Checked In
232,2025-06-12,Cardio Class,Coach C,Checked In
232,2024-11-27,Weightlifting,Coach A,Checked In
232,2024-10-10,CrossFit,Coach A,No-Show
232,2025-01-06,Cardio Class,Coach C,No-Show
232,2025-01-05,Cardio Class,Coach B,Checked In
232,2025-03-14,Open Gym,Coach B,Checked In
232,2024-11-06,CrossFit,Coach C,Checked In
232,2025-05-23,Open Gym,Coach C,Checked In
232,2024-10-25,Weightlifting,Coach B,Checked In
232,2024-12-04,Open Gym,Coach C,Checked In
232,2024-10-30,Cardio Class,Coach C,Checked In
232,2025-09-03,Weightlifting,Coach A,Checked In
232,2025-02-27,Open Gym,Coach A,Checked In
232,2024-09-12,Cardio Class,Coach B,Checked In
232,2025-09-10,Open Gym,Coach D,Checked In
232,2025-07-04,CrossFit,Coach D,Checked In
232,2024-09-05,CrossFit,Coach B,Checked In
